,locName,catName,rating,noOfReviews,distance,latitude,longitude,latlon
942,The Glad Cafe,cafes,4.0,35,497.70293494449055,55.835042,-4.272346,"55.835042,-4.272346"
943,Gusto & Relish,delis,4.0,17,117.38146240661136,55.835042,-4.272346,"55.835042,-4.272346"
944,Milk Cafe,cafes,5.0,10,448.3420075670406,55.835042,-4.272346,"55.835042,-4.272346"
945,Battlefield Rest,italian,4.5,27,956.4747865485722,55.835042,-4.272346,"55.835042,-4.272346"
946,Sapori d'Italia,italian,5.0,16,1180.219780249155,55.835042,-4.272346,"55.835042,-4.272346"
947,Mulberry Street,pubs,4.0,18,105.19760100599693,55.835042,-4.272346,"55.835042,-4.272346"
948,Allison Arms,pubs,4.0,16,145.5946342623499,55.835042,-4.272346,"55.835042,-4.272346"
949,Cafe Strange Brew,cafes,4.5,13,675.5437277833142,55.835042,-4.272346,"55.835042,-4.272346"
950,The McMillan Southside,bars,4.0,14,258.8620448316408,55.835042,-4.272346,"55.835042,-4.272346"
951,Hooked,fishnchips,4.5,18,1197.7716530702826,55.835042,-4.272346,"55.835042,-4.272346"
952,The Butterfly and the Pig,bars,3.5,25,615.5207136920479,55.835042,-4.272346,"55.835042,-4.272346"
953,Queens Cafe,cafes,4.0,14,446.752375425793,55.835042,-4.272346,"55.835042,-4.272346"
954,ORO,italian,3.5,33,996.7283843085149,55.835042,-4.272346,"55.835042,-4.272346"
955,Buddy's Bar Diner Grill,tradamerican,3.0,31,216.8295898230132,55.835042,-4.272346,"55.835042,-4.272346"
956,Brooklyn Café,cafes,3.5,26,573.8678195353564,55.835042,-4.272346,"55.835042,-4.272346"
957,The Hanoi Bike Shop,vietnamese,4.0,117,1371.3783459778517,55.883971,-4.31046,"55.883971,-4.31046"
958,111 By Nico,bars,4.5,12,525.6718572547958,55.883971,-4.31046,"55.883971,-4.31046"
959,Wee Lochan,scottish,5.0,15,988.2162176097759,55.883971,-4.31046,"55.883971,-4.31046"
960,Bothy Restaurant,nightlife,4.0,40,1380.952876506045,55.883971,-4.31046,"55.883971,-4.31046"
961,The Hyndland Fox,cafes,3.5,31,768.8881123034658,55.883971,-4.31046,"55.883971,-4.31046"
962,Epicures of Hyndland,cafes,3.5,49,875.572473720877,55.883971,-4.31046,"55.883971,-4.31046"
